id,budget,overview,popularity,revenue,runtime,title,vote_average,vote_count,collections,company,country,language,director,genre,actor,year,return
217672,0.0,"Alan Tanner's new play opens in a week, but Tanner just can't finish the third act. He's retreated to a snowbound cottage to work, but blonde neighbor Pat Quinn wants to play. Producer Arthur Layton sends Alice, Alan's first wife, to help him stick to business. But then Daisy, his second wife, shows up wanting her alimony. Stranded with two wives, a girlfriend, and a jug of applejack, Alan still has to finish his play!",0.001754,0.0,63.0,Snowed Under,0.0,0.0,None,Warner Bros.,United States of America,English,Ray Enright,['Comedy'],"['George Brent', 'Genevieve Tobin', 'Glenda Farrell']",1936,0.0
362974,0.0,"An unsuccessful journalist becomes a star in the media after he wrote an article about the memo of an unknown serial killer. As he learns that the memo was just part of a novel, he decides to cover up everything.",1.074882,0.0,125.0,The Exclusive : Beat the Devil's Tattoo,5.8,6.0,None,Lotte Entertainment,South Korea,한국어/조선말,No Deok,"['Thriller', 'Drama']","['Jo Jung-suk', 'Lee Ha-Na', 'Lee Mi-sook']",2015,0.0
229638,0.0,A man who has been railroaded into prison is framed for the murder of a fellow inmate and must prove his innocence.,0.185221,0.0,63.0,Alcatraz Island,5.0,1.0,None,Warner Bros.,United States of America,English,William C. McGann,"['Romance', 'Drama']","['John Litel', 'Ann Sheridan', 'Mary Maguire']",1937,0.0
311324,150000000.0,European mercenaries searching for black powder become embroiled in the defense of the Great Wall of China against a horde of monstrous creatures.,15.884744,331957105.0,103.0,The Great Wall,5.8,1465.0,None,Universal Pictures,Australia,English,Zhang Yimou,"['Action', 'Adventure', 'Fantasy']","['Matt Damon', 'Jing Tian', 'Willem Dafoe']",2016,2.21
429126,0.0,"The comic innovator delivers a surreal set blending experimental songs, jokes about grits, guns and drugs, and other improvised comedy adventures.",0.29431,0.0,61.0,Reggie Watts: Spatial,7.0,4.0,None,NetFlix,United States of America,English,Benjamin Dickinson,['Comedy'],"['Reggie Watts', 'Rory Scovel', 'Kate Berlant']",2016,0.0
36123,0.0,"Imagine a world of incredible color and beauty. Of crabs wearing jellyfish for hats. Of fish disguised as frogs, stones and shag carpets. Of a kaleidoscope of life dancing and weaving, floating and darting in an underwater wonderland. Now, go explore it! Howard Hall and his filmmaking team, who brought you Deep Sea and Into the Deep, take you into tropical waters alive with adventure: the Great Barrier Reef and other South Pacific realms. Narrated by Jim Carrey and featuring astonishing camerawork, this amazing film brings you face to fin with Nature's marvels, from the terrible grandeur (and terrible teeth) of a Great White to the comic antics of a lovestruck cuttlefish. Excitement and fun run deep Under the Sea!",2.286995,0.0,41.0,Under the Sea 3D,6.8,21.0,None,Warner Bros.,Canada,English,Howard Hall,['Documentary'],['Jim Carrey'],2009,0.0
335797,75000000.0,A koala named Buster recruits his best friend to help him drum up business for his theater by hosting a singing competition.,20.045673,632443719.0,108.0,Sing,6.8,2363.0,None,Universal Pictures,United States of America,English,Garth Jennings,"['Animation', 'Comedy', 'Drama', 'Family', 'Music']","['Matthew McConaughey', 'Reese Witherspoon', 'Seth MacFarlane']",2016,8.43
92168,11909.0,"The film begins with a mother hen sitting on her eggs from which six baby chicks are born. Though initially overjoyed, her mood changes to disgust when the final egg hatches out a duckling. Though the duckling desperately attempts to win his foster family's acceptance, the mother hen is adamant in her refusal to care for an infant that isn't even her species, let alone not even hers.",0.240512,0.0,7.0,The Ugly Duckling,6.6,12.0,None,Walt Disney Productions,United States of America,English,Wilfred Jackson,['Animation'],['Florence Gill'],1931,0.0
99319,0.0,"Roland Young and Genevieve Tobin have been married for one year, and they feel as if they are drifting apart in their marriage. They decide that they will take separate vacations away from each other to sort the marriage out. Tobin decides to go on a pleasure cruise, and while aboard many available men begin to hit on her, and she begins to contemplate having a quick shipboard fling with one of the men.",0.162296,0.0,72.0,Pleasure Cruise,5.5,2.0,None,Fox Film Corporation,United States of America,English,Frank Tuttle,"['Comedy', 'Romance']","['Genevieve Tobin', 'Roland Young', 'Ralph Forbes']",1933,0.0
381289,22000000.0,A dog goes on quest to discover his purpose in life over the course of several lifetimes with multiple owners.,9.863789,194647323.0,100.0,A Dog's Purpose,6.6,657.0,None,Universal Pictures,United States of America,English,Lasse Hallström,"['Comedy', 'Drama', 'Family', 'Fantasy']","['Dennis Quaid', 'Britt Robertson', 'Josh Gad']",2017,8.85
360814,10400000.0,"Dangal is an extraordinary true story based on the life of Mahavir Singh and his two daughters, Geeta and Babita Phogat. The film traces the inspirational journey of a father who trains his daughters to become world class wrestlers.",8.792104,310000000.0,161.0,Dangal,8.0,140.0,None,Walt Disney Pictures,India,हिन्दी,Nitesh Tiwari,['Drama'],"['Aamir Khan', 'Sakshi Tanwar', 'Sanya Malhotra']",2016,29.81
81440,0.0,"Teddy Duncan's middle-class family embarks on a road trip from their home in Denver to visit Mrs. Duncans Parents, the Blankenhoopers, in Palm Springs. When they find themselves stranded between Denver and Utah, they try to hitch a ride to Las Vegas with a seemingly normal older couple in a station wagon from Roswell, New Mexico. It turns out that the couple believes they are the victims of alien abduction. The Duncan's must resort to purchasing a clunker Yugo to get to Utah, have their luggage stolen in Las Vegas, and survive a zany Christmas with Grandpa and Grandma Blankenhooper.",4.708525,0.0,85.0,"Good Luck Charlie, It's Christmas!",6.0,79.0,None,Disney Channel,United States of America,English,Arlene Sanford,"['Comedy', 'Family']","['Bridgit Mendler', 'Mia Talerico', 'Leigh-Allyn Baker']",2011,0.0
48567,0.0,"The Scary Godmother Halloween Spooktakular is based on the comics and children's books of popular artist and writer Jill Thompson. Jill has won numerous awards for her fabulous watercolour paintings and illustrations. Scary Godmother is the whimsical all-ages story that follows the first trick-or-treating adventure of Hannah Marie, a young girl whose rotten older cousin is babysitting her one dark Halloween. Unhappy to be saddled with Hannah, her cousin cooks up a scheme to frighten her. But his scheme backfires when Hannah gets help from her Scary Godmother. Scary Godmother takes Hannah to her realm on the Fright Side where she is throwing the best Halloween party in all of frightdom. At the party Hannah is introduced to many colourful characters, learns that not all monsters are mean and enlists her new spooky friends in a plan to teach Jimmy a lesson.",0.769432,0.0,47.0,Scary Godmother: Halloween Spooktakular,6.0,4.0,None,Universal Studios,United States of America,English,Ezekiel Norton,"['Animation', 'Family', 'Comedy']","['Garry Chalk', 'Noel Callahan', 'Alex Doduk']",2003,0.0
262841,125000000.0,"Looking for any way to get away from the life and town he was born into, Tripp, a high school senior, builds a Monster Truck from bits and pieces of scrapped cars. After an accident at a nearby oil-drilling site displaces a strange and subterranean creature with a taste and a talent for speed, Tripp may have just found the key to getting out of town and a most unlikely friend.",14.801195,64493915.0,105.0,Monster Trucks,6.0,209.0,None,Paramount Pictures,United States of America,English,Chris Wedge,"['Action', 'Comedy', 'Science Fiction']","['Lucas Till', 'Jane Levy', 'Amy Ryan']",2016,0.52
12911,0.0,"In the year 60 B.C. a group of Druids, including the arch-druid Guttuart (Max von Sydow), witness the passing of a comet and interpret it as the sign of the coming of a king for their country Gaul, which has not had a king for a long time. Guttuart goes to Gergovia, the capital of the Arvenes tribe, to attend a meeting of Gallic tribal chieftains. The young boy Vercingetorix, along with his friend the young girl Eponia, sneak into a large cavern where Celtill, Vercingetorix's father and chieftain of the Arvenes, hosts the meeting of chieftains with the intention of proclaiming himself king of all Gauls. When Celtill shows off the crown once worn by the old kings of Gaul, an arrow from two Roman spies (dressed as Gauls) hits Celtill in the back.",1.050541,0.0,124.0,The Gaul,2.9,12.0,None,Téléfilm Canada,Belgium,English,Jacques Dorfmann,['Action'],"['Christopher Lambert', 'Klaus Maria Brandauer', 'Max von Sydow']",2001,0.0
47971,85000000.0,"Extreme athlete turned government operative Xander Cage comes out of self-imposed exile, thought to be long dead, and is set on a collision course with deadly alpha warrior Xiang and his team in a race to recover a sinister and seemingly unstoppable weapon known as Pandora's Box. Recruiting an all-new group of thrill-seeking cohorts, Xander finds himself enmeshed in a deadly conspiracy that points to collusion at the highest levels of world governments.",17.918269,346147658.0,107.0,xXx: Return of Xander Cage,5.5,1497.0,xXx Collection,Paramount Pictures,United States of America,English,D.J. Caruso,"['Action', 'Adventure', 'Crime']","['Vin Diesel', 'Ice Cube', 'Samuel L. Jackson']",2017,4.07
76420,0.0,Catwoman attempts to track down a mysterious cargo shipment that is linked to a Gotham City crime boss called Rough Cut.,2.748168,0.0,15.0,DC Showcase: Catwoman,6.5,36.0,None,DC Comics,United States of America,English,Lauren Montgomery,"['Action', 'Adventure', 'Animation', 'Science Fiction']","['Eliza Dushku', 'John DiMaggio', 'Liliana Mumy']",2011,0.0
269246,0.0,Terry faces off against a much younger Batman,0.850141,0.0,1.0,Batman Beyond Darwyn Cooke's Batman 75th Anniversary Short,7.7,12.0,None,DC Comics,United States of America,English,Bruce Timm,"['Action', 'Animation', 'Science Fiction']","['Will Friedle', 'Kevin Conroy']",2014,0.0
264170,0.0,"Celebrating Batman’s 75th anniversary, DC Entertainment and Warner Bros. Animation have debuted this new animated short for the cultural icon.",3.138299,0.0,3.0,Batman: Strange Days,7.5,37.0,None,DC Comics,United States of America,English,Bruce Timm,"['Action', 'Animation']","['Kevin Conroy', 'Brian George', 'Tara Strong']",2014,0.0
256421,0.0,An animated short about the 75 years of Superman,1.22198,0.0,2.0,Superman 75,7.4,19.0,None,Warner Bros. Animation,United States of America,No Language,Zack Snyder,"['Documentary', 'Animation']",[],2013,0.0
43641,0.0,"Chosen the world’s protector against the Seven Deadly Enemies of Man – pride, envy, greed, hatred, selfishness, laziness and injustice – young Billy Batson accepts his destiny as Captain Marvel. Battling alongside Superman against nefarious Black Adam, Billy soon discovers the challenge super heroes ultimately face: is it revenge or justice?",3.566333,0.0,25.0,Superman/Shazam!: The Return of Black Adam,7.1,77.0,None,DC Comics,United States of America,English,Joaquim Dos Santos,"['Animation', 'Action']","['George Newbern', ""Jerry O'Connell"", 'Arnold Vosloo']",2010,0.0
423122,0.0,Emmy-winning comedian Dana Carvey blends pitch-perfect tales on big personalities with so-true-it-hurts stories from his life as a dad of millennials.,0.853784,0.0,64.0,"Dana Carvey: Straight White Male, 60",6.6,7.0,None,NetFlix,United States of America,English,Marcus Raboy,['Comedy'],['Dana Carvey'],2016,0.0
398738,0.0,"An intimate portrait of Hollywood royalty featuring Debbie Reynolds, Todd Fisher, and Carrie Fisher.",1.67461,0.0,95.0,Bright Lights: Starring Carrie Fisher and Debbie Reynolds,7.4,26.0,None,HBO,United States of America,English,Alexis Bloom,['Documentary'],"['Carrie Fisher', 'Debbie Reynolds', 'Todd Fisher']",2016,0.0
211387,0.0,"The film takes place one year after the events of Captain America: The First Avenger, in which Agent Carter, a member of the Strategic Scientific Reserve, is in search of the mysterious Zodiac.",5.847531,0.0,15.0,Marvel One-Shot: Agent Carter,7.5,183.0,None,Marvel Studios,United States of America,English,Louis D'Esposito,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']","['Hayley Atwell', 'Dominic Cooper', 'Greg Haines']",2013,0.0
76535,500000.0,Agent Coulson stops at a convenience store and deals with a coincidental robbery during his visit.,4.591036,0.0,4.0,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,7.0,72.0,None,Marvel Studios,United States of America,English,Leythum,"['Science Fiction', 'Fantasy']","['Clark Gregg', 'Zach Hudson', 'Jessica Manuel']",2011,0.0
83754,0.0,A woman finds a man in a box in front of her home and takes him in. She jokingly says she wants to keep him as her pet since the man reminds her childhood dog. The man agrees. Later the woman discovers that the man is a dance prodigy. Complications arise when her old flame from college appears.,1.174051,0.0,110.0,You Are My Pet,6.1,24.0,None,Lotte Entertainment,South Korea,한국어/조선말,Kim Byung-gon,"['Comedy', 'Romance']","['Kim Ha-neul', 'Jang Keun-suk', 'Ryu Tae-joon']",2011,0.0
433244,0.0,"A psychiatrist tries to put her life back together after a violent attack by seeking to repair the life of a new patient, but he has his own terrifying history.",13.934252,0.0,104.0,Clinical,5.4,73.0,None,NetFlix,United States of America,English,Alistair Legrand,['Thriller'],"['Vinessa Shaw', 'Kevin Rahm', 'Aaron Stanford']",2017,0.0
